customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_combined_score,segment
C02934,2024-11-01,1,226091.64,60,4,1,3,413,Potential Loyalists
C03789,2024-11-01,3,374837.53,60,4,4,4,444,Champions
C03510,2024-11-01,7,604447.11,60,4,4,4,444,Champions
C01074,2024-11-01,3,949709.48,60,4,4,4,444,Champions
C02203,2024-11-01,1,140177.36,60,4,1,3,413,Potential Loyalists
C03404,2024-11-01,13,3212352.28,60,4,5,5,455,Champions
C04714,2024-10-31,1,89714.92,61,4,1,3,413,Potential Loyalists
C03101,2024-10-31,5,1034149.14,61,4,4,4,444,Champions
C04118,2024-10-31,22,2529505.50,61,4,5,5,455,Champions
C03632,2024-10-31,14,2172548.20,61,4,5,5,455,Champions
C00530,2024-10-31,3,89809.97,61,4,4,3,443,Loyal Customers
C00887,2024-10-31,1,77769.07,61,4,1,2,412,Potential Loyalists
C02609,2024-10-31,15,1760699.88,61,4,5,5,455,Champions
C04375,2024-10-31,1,3112.02,61,4,1,1,411,Potential Loyalists
C01784,2024-10-31,1,400004.93,61,4,1,4,414,New Customers
C01579,2024-10-31,1,4761.06,61,4,1,1,411,Potential Loyalists
C03737,2024-10-31,25,2837078.18,61,4,5,5,455,Champions
C04339,2024-10-31,1,726665.47,61,4,1,4,414,New Customers
C00322,2024-10-31,5,184467.66,61,4,4,3,443,Loyal Customers
C01825,2024-10-31,9,452056.19,61,4,4,4,444,Champions
C04137,2024-10-31,13,469344.54,61,4,5,4,454,Champions
C02379,2024-10-31,1,78176.06,61,4,1,2,412,Potential Loyalists
C03234,2024-10-31,6,571849.28,61,4,4,4,444,Champions
C03574,2024-10-30,1,16548.06,62,4,1,2,412,Potential Loyalists
C02899,2024-10-30,15,2077954.25,62,4,5,5,455,Champions
C02044,2024-10-30,5,380167.84,62,4,4,4,444,Champions
C01402,2024-10-30,1,79020.94,62,4,1,2,412,Potential Loyalists
C02640,2024-10-30,2,250895.83,62,4,3,3,433,Loyal Customers
C00223,2024-10-30,59,5044709.12,62,4,5,5,455,Champions
C04838,2024-10-30,5,294337.82,62,4,4,3,443,Loyal Customers
C01813,2024-10-30,1,42551.74,62,4,1,2,412,Potential Loyalists
C03644,2024-10-30,8,338256.81,62,4,4,4,444,Champions
C04617,2024-10-30,1,107961.63,62,4,1,3,413,Potential Loyalists
C04775,2023-02-13,1,707563.70,687,1,1,4,114,Others
C00419,2024-10-22,3,33851.63,70,4,4,2,442,Others
C02800,2024-10-30,3,861113.75,62,4,4,4,444,Champions
C03086,2024-10-30,2,238909.91,62,4,3,3,433,Loyal Customers
C01939,2024-10-30,1,54569.59,62,4,1,2,412,Potential Loyalists
C02837,2024-10-29,59,3195448.09,63,4,5,5,455,Champions
C03803,2024-10-29,7,250723.43,63,4,4,3,443,Loyal Customers
C01670,2024-10-29,17,657244.07,63,4,5,4,454,Champions
C02060,2024-10-29,3,92301.82,63,4,4,3,443,Loyal Customers
C00948,2024-10-29,2,888.86,63,4,3,1,431,Potential Loyalists
C04658,2024-10-29,4,682956.10,63,4,4,4,444,Champions
C01815,2024-10-29,10,1023706.17,63,4,4,4,444,Champions
C02915,2024-10-29,2,415175.45,63,4,3,4,434,Loyal Customers
C01814,2024-10-28,3,52905.26,64,4,4,2,442,Others
C00014,2024-10-28,4,235701.15,64,4,4,3,443,Loyal Customers
C04165,2024-10-28,1,12467.08,64,4,1,1,411,Potential Loyalists
C02742,2024-10-28,1,933211.34,64,4,1,4,414,New Customers
C00652,2024-10-28,6,570105.51,64,4,4,4,444,Champions
C04698,2024-10-27,13,1543318.50,65,4,5,5,455,Champions
C02330,2024-10-27,4,271266.66,65,4,4,3,443,Loyal Customers
C01436,2024-10-27,4,388629.43,65,4,4,4,444,Champions
C04457,2024-10-27,2,68759.91,65,4,3,2,432,Potential Loyalists
C01994,2024-10-27,1,283446.63,65,4,1,3,413,Potential Loyalists
C01979,2024-10-27,59,6958062.46,65,4,5,5,455,Champions
C00726,2024-10-27,3,680539.83,65,4,4,4,444,Champions
C01933,2024-10-27,1,276885.51,65,4,1,3,413,Potential Loyalists
C03659,2024-10-27,4,878401.31,65,4,4,4,444,Champions
C02642,2024-10-27,9,784594.69,65,4,4,4,444,Champions
C03594,2024-10-27,13,1715144.10,65,4,5,5,455,Champions
C01992,2024-10-26,1,12151.74,66,4,1,1,411,Potential Loyalists
C00391,2024-10-26,3,673871.55,66,4,4,4,444,Champions
C03869,2024-10-26,2,389214.13,66,4,3,4,434,Loyal Customers
C04694,2024-10-26,1,120410.01,66,4,1,3,413,Potential Loyalists
C00681,2024-10-26,27,2997914.11,66,4,5,5,455,Champions
C04766,2024-10-26,1,7592.99,66,4,1,1,411,Potential Loyalists
C00259,2024-12-31,5,357556.54,0,5,4,4,544,Champions
C04832,2024-10-26,12,1124454.78,66,4,5,4,454,Champions
C03639,2024-10-26,4,187970.74,66,4,4,3,443,Loyal Customers
C01651,2024-10-26,6,986191.13,66,4,4,4,444,Champions
C03707,2024-10-26,4,211512.73,66,4,4,3,443,Loyal Customers
C04163,2024-10-26,18,2170658.58,66,4,5,5,455,Champions
C01445,2024-10-25,3,301197.36,67,4,4,3,443,Loyal Customers
C01920,2024-10-25,59,9464335.13,67,4,5,5,455,Champions
C00914,2024-10-25,1,125904.46,67,4,1,3,413,Potential Loyalists
C03604,2024-10-25,1,4692.49,67,4,1,1,411,Potential Loyalists
C00213,2024-10-25,3,255966.98,67,4,4,3,443,Loyal Customers
C01743,2024-10-25,4,698975.74,67,4,4,4,444,Champions
C02726,2024-10-25,1,908.39,67,4,1,1,411,Potential Loyalists
C02859,2024-10-25,7,877498.27,67,4,4,4,444,Champions
C02316,2024-10-25,22,1930089.05,67,4,5,5,455,Champions
C00119,2024-10-24,15,4076968.28,68,4,5,5,455,Champions
C04174,2024-10-24,1,186842.35,68,4,1,3,413,Potential Loyalists
C00137,2024-10-24,2,586621.46,68,4,3,4,434,Loyal Customers
C03422,2024-10-24,1,559881.21,68,4,1,4,414,New Customers
C01228,2024-10-24,10,542536.43,68,4,4,4,444,Champions
C03894,2024-10-24,19,1566994.16,68,4,5,5,455,Champions
C01243,2024-10-24,17,984926.18,68,4,5,4,454,Champions
C01781,2024-10-24,59,9634522.55,68,4,5,5,455,Champions
C03135,2024-10-23,18,605760.88,69,4,5,4,454,Champions
C00753,2024-10-23,2,89272.69,69,4,3,2,432,Potential Loyalists
C03691,2024-10-23,4,221192.73,69,4,4,3,443,Loyal Customers
C01279,2024-10-23,4,341634.61,69,4,4,4,444,Champions
C03311,2024-10-23,1,325485.17,69,4,1,4,414,New Customers
C00833,2024-10-23,7,485736.05,69,4,4,4,444,Champions
C00629,2024-10-23,1,85958.29,69,4,1,2,412,Potential Loyalists
C01526,2024-10-23,1,5325.86,69,4,1,1,411,Potential Loyalists
C04669,2024-10-23,2,175221.22,69,4,3,3,433,Loyal Customers
C01804,2024-10-23,7,844025.83,69,4,4,4,444,Champions
C03994,2024-10-23,1,19563.33,69,4,1,2,412,Potential Loyalists
C00747,2024-10-22,4,296122.69,70,4,4,3,443,Loyal Customers
C01124,2024-10-22,26,2792154.37,70,4,5,5,455,Champions
C01631,2024-10-22,1,9829.94,70,4,1,1,411,Potential Loyalists
C00164,2024-10-22,1,72984.18,70,4,1,2,412,Potential Loyalists
C04395,2024-10-21,2,322506.65,71,4,3,4,434,Loyal Customers
C03204,2024-10-21,4,440367.95,71,4,4,4,444,Champions
C03402,2024-10-21,16,2152138.81,71,4,5,5,455,Champions
C03300,2024-10-21,1,138835.06,71,4,1,3,413,Potential Loyalists
C01453,2024-10-21,2,94819.45,71,4,3,3,433,Loyal Customers
C04918,2024-10-21,7,839640.90,71,4,4,4,444,Champions
C01303,2024-10-21,16,1758721.46,71,4,5,5,455,Champions
C04859,2024-10-21,8,927187.20,71,4,4,4,444,Champions
C01689,2024-10-21,14,754074.57,71,4,5,4,454,Champions
C03033,2024-10-21,13,1037031.36,71,4,5,4,454,Champions
C02068,2024-10-20,1,40937.54,72,4,1,2,412,Potential Loyalists
C03846,2024-10-20,1,350480.67,72,4,1,4,414,New Customers
C01695,2024-10-20,6,1733669.93,72,4,4,5,445,Champions
C00676,2024-10-20,7,212584.12,72,4,4,3,443,Loyal Customers
C03539,2024-10-20,8,799820.77,72,4,4,4,444,Champions
C04544,2024-10-20,1,5673.97,72,4,1,1,411,Potential Loyalists
C04887,2024-10-19,10,1944673.23,73,4,4,5,445,Champions
C04407,2024-10-19,1,250227.71,73,4,1,3,413,Potential Loyalists
C00600,2024-10-19,4,222919.29,73,4,4,3,443,Loyal Customers
C04548,2024-10-19,59,3588388.71,73,4,5,5,455,Champions
C01468,2024-10-19,11,1368789.31,73,4,4,5,445,Champions
C03652,2024-10-19,1,5934.52,73,4,1,1,411,Potential Loyalists
C00341,2024-10-19,10,1018563.36,73,4,4,4,444,Champions
C04755,2024-10-19,1,4384.74,73,4,1,1,411,Potential Loyalists
C03013,2024-10-19,1,25699.98,73,4,1,2,412,Potential Loyalists
C01817,2024-10-19,2,133808.68,73,4,3,3,433,Loyal Customers
C03235,2024-10-18,2,176378.60,74,4,3,3,433,Loyal Customers
C00407,2024-10-18,3,224435.26,74,4,4,3,443,Loyal Customers
C00189,2024-10-18,13,996697.74,74,4,5,4,454,Champions
C00418,2024-10-18,1,6823.30,74,4,1,1,411,Potential Loyalists
C02689,2024-10-18,18,2962495.82,74,4,5,5,455,Champions
C00210,2024-10-18,3,694987.38,74,4,4,4,444,Champions
C03607,2024-10-18,5,418529.58,74,4,4,4,444,Champions
C04430,2024-10-18,59,6004734.62,74,4,5,5,455,Champions
C02222,2024-10-18,4,488061.36,74,4,4,4,444,Champions
C01564,2024-10-18,2,34990.47,74,4,3,2,432,Potential Loyalists
C04629,2024-10-17,4,506379.88,75,4,4,4,444,Champions
C03921,2024-10-17,3,182888.32,75,4,4,3,443,Loyal Customers
C02760,2024-10-17,4,219333.14,75,4,4,3,443,Loyal Customers
C04758,2024-10-17,3,189652.52,75,4,4,3,443,Loyal Customers
C00252,2024-10-17,5,191629.93,75,4,4,3,443,Loyal Customers
C02759,2024-10-17,1,355036.79,75,4,1,4,414,New Customers
C02923,2024-10-17,1,16091.75,75,4,1,2,412,Potential Loyalists
C04683,2024-10-17,7,593182.18,75,4,4,4,444,Champions
C04214,2024-10-17,27,2232389.56,75,4,5,5,455,Champions
C00688,2024-10-17,5,319608.12,75,4,4,4,444,Champions
C00342,2024-10-17,21,1485426.45,75,4,5,5,455,Champions
C00978,2024-10-16,7,114410.89,76,4,4,3,443,Loyal Customers
C04404,2024-10-16,2,146969.66,76,4,3,3,433,Loyal Customers
C02674,2024-10-16,22,2518152.42,76,4,5,5,455,Champions
C03315,2024-10-16,3,255195.95,76,4,4,3,443,Loyal Customers
C02928,2024-10-16,19,1076970.92,76,4,5,4,454,Champions
C03348,2024-10-16,1,297493.53,76,4,1,3,413,Potential Loyalists
C04451,2024-10-16,1,155191.42,76,4,1,3,413,Potential Loyalists
C03354,2024-10-16,2,9525.97,76,4,3,1,431,Potential Loyalists
C02536,2024-10-16,2,80933.10,76,4,3,2,432,Potential Loyalists
C02323,2024-10-16,4,95955.04,76,4,4,3,443,Loyal Customers
C01527,2024-10-16,1,5191.35,76,4,1,1,411,Potential Loyalists
C01990,2024-10-16,3,454304.94,76,4,4,4,444,Champions
C02644,2024-10-16,21,3869553.90,76,4,5,5,455,Champions
C04747,2024-10-16,1,18957.21,76,4,1,2,412,Potential Loyalists
C03742,2024-10-16,3,97816.18,76,4,4,3,443,Loyal Customers
C04784,2024-10-15,7,622325.86,77,4,4,4,444,Champions
C01555,2024-10-15,3,306948.74,77,4,4,3,443,Loyal Customers
C02066,2024-10-15,2,105652.32,77,4,3,3,433,Loyal Customers
C01587,2024-10-15,10,402084.51,77,4,4,4,444,Champions
C00366,2024-10-15,1,60217.50,77,4,1,2,412,Potential Loyalists
C02965,2024-10-15,1,8709.57,77,4,1,1,411,Potential Loyalists
C04274,2024-10-15,47,3848148.30,77,4,5,5,455,Champions
C03623,2024-10-15,13,1895814.25,77,4,5,5,455,Champions
C04497,2024-10-14,12,703242.03,78,4,5,4,454,Champions
C01898,2024-10-14,1,17430.06,78,4,1,2,412,Potential Loyalists
C02539,2024-10-14,7,519157.77,78,4,4,4,444,Champions
C04398,2024-10-14,4,466028.25,78,4,4,4,444,Champions
C00627,2024-10-14,1,38433.71,78,4,1,2,412,Potential Loyalists
C01073,2024-10-14,59,7439316.08,78,4,5,5,455,Champions
C04090,2024-10-14,1,11145.13,78,4,1,1,411,Potential Loyalists
C00570,2024-10-13,21,632243.17,79,4,5,4,454,Champions
C04572,2024-10-13,11,640415.26,79,4,4,4,444,Champions
C03420,2024-10-13,1,11060.74,79,4,1,1,411,Potential Loyalists
C00044,2024-10-13,2,422237.32,79,4,3,4,434,Loyal Customers
C04682,2024-10-13,5,156380.49,79,4,4,3,443,Loyal Customers
C02991,2024-10-13,1,13715.21,79,4,1,1,411,Potential Loyalists
C04839,2024-10-13,11,1817441.11,79,4,4,5,445,Champions
C04920,2024-10-13,1,340114.44,79,4,1,4,414,New Customers
C01540,2024-10-13,1,10115.84,79,4,1,1,411,Potential Loyalists
C01580,2024-10-13,22,1121345.15,79,4,5,4,454,Champions
C04710,2024-10-13,9,480322.07,79,4,4,4,444,Champions
C03218,2024-10-13,50,6732004.75,79,4,5,5,455,Champions
C02970,2024-10-13,23,2757513.70,79,4,5,5,455,Champions
C02862,2024-10-13,1,10782.51,79,4,1,1,411,Potential Loyalists
C01763,2024-10-13,1,117304.30,79,4,1,3,413,Potential Loyalists
C00395,2024-10-13,3,638347.08,79,4,4,4,444,Champions
C02150,2024-10-13,3,96018.45,79,4,4,3,443,Loyal Customers
C02680,2024-10-13,1,31257.40,79,4,1,2,412,Potential Loyalists
C02397,2024-10-13,1,3953.29,79,4,1,1,411,Potential Loyalists
C03756,2024-10-13,1,6205.32,79,4,1,1,411,Potential Loyalists
C02215,2024-10-13,12,659400.18,79,4,5,4,454,Champions
C00794,2024-10-13,3,1214783.61,79,4,4,4,444,Champions
C01203,2024-10-13,8,563955.83,79,4,4,4,444,Champions
C03505,2024-10-13,5,222840.08,79,4,4,3,443,Loyal Customers
C03503,2024-10-13,3,137062.85,79,4,4,3,443,Loyal Customers
C04899,2024-10-13,2,99655.31,79,4,3,3,433,Loyal Customers
C04527,2024-10-13,29,1821386.02,79,4,5,5,455,Champions
C02407,2024-10-13,12,1550822.53,79,4,5,5,455,Champions
C04159,2024-10-13,1,6757.53,79,4,1,1,411,Potential Loyalists
C01730,2024-10-13,1,1095.52,79,4,1,1,411,Potential Loyalists
C00616,2024-10-13,7,148473.37,79,4,4,3,443,Loyal Customers
C04610,2024-10-13,3,251427.15,79,4,4,3,443,Loyal Customers
C02939,2024-10-13,6,1523277.42,79,4,4,5,445,Champions
C00857,2024-10-13,1,3763.87,79,4,1,1,411,Potential Loyalists
C03285,2024-10-13,15,1022017.23,79,4,5,4,454,Champions
C03332,2024-10-13,1,145388.99,79,4,1,3,413,Potential Loyalists
C02418,2024-10-13,1,10567.72,79,4,1,1,411,Potential Loyalists
C02888,2024-12-31,59,5444521.98,0,5,5,5,555,Champions
C00845,2024-10-13,37,2440263.56,79,4,5,5,455,Champions
C04729,2024-10-13,1,58756.61,79,4,1,2,412,Potential Loyalists
C00020,2024-10-13,1,82386.39,79,4,1,2,412,Potential Loyalists
C01946,2024-10-13,2,407667.00,79,4,3,4,434,Loyal Customers
C03326,2024-10-13,18,649378.01,79,4,5,4,454,Champions
C03465,2024-10-13,4,1107480.13,79,4,4,4,444,Champions
C03318,2024-10-13,2,706163.96,79,4,3,4,434,Loyal Customers
C00814,2024-10-13,6,93420.68,79,4,4,3,443,Loyal Customers
C01037,2024-10-13,7,1246141.81,79,4,4,5,445,Champions
C01704,2024-10-13,1,44247.57,79,4,1,2,412,Potential Loyalists
C00510,2024-10-13,1,319273.84,79,4,1,4,414,New Customers
C00511,2024-10-13,7,292278.15,79,4,4,3,443,Loyal Customers
C00513,2024-10-13,10,1558277.88,79,4,4,5,445,Champions
C02014,2024-10-13,1,24031.43,79,4,1,2,412,Potential Loyalists
C02500,2024-10-13,18,1932974.22,79,4,5,5,455,Champions
C01794,2024-10-13,1,6689.64,79,4,1,1,411,Potential Loyalists
C02778,2024-10-12,2,184778.74,80,4,3,3,433,Loyal Customers
C02694,2024-10-12,4,375232.88,80,4,4,4,444,Champions
C03816,2024-10-12,3,369360.30,80,4,4,4,444,Champions
C03828,2024-10-12,3,1115440.89,80,4,4,4,444,Champions
C01314,2024-10-12,1,71995.41,80,4,1,2,412,Potential Loyalists
C02610,2024-10-12,7,363594.40,80,4,4,4,444,Champions
C00107,2024-10-12,1,69967.42,80,4,1,2,412,Potential Loyalists
C00160,2024-10-12,10,864675.68,80,4,4,4,444,Champions
C01514,2024-10-12,4,318868.93,80,4,4,4,444,Champions
C00169,2024-10-12,7,585248.50,80,4,4,4,444,Champions
C03579,2024-10-12,13,1197985.33,80,4,5,4,454,Champions
C02868,2024-10-12,17,579207.56,80,4,5,4,454,Champions
C00240,2024-10-12,3,116693.64,80,4,4,3,443,Loyal Customers
C04001,2024-10-12,38,3100833.02,80,4,5,5,455,Champions
C00248,2024-10-12,1,388922.97,80,4,1,4,414,New Customers
C03531,2024-10-12,1,57687.19,80,4,1,2,412,Potential Loyalists
C04046,2024-10-12,10,560707.69,80,4,4,4,444,Champions
C00281,2024-10-12,17,2699583.30,80,4,5,5,455,Champions
C04056,2024-10-12,2,485024.35,80,4,3,4,434,Loyal Customers
C01070,2024-10-12,1,870.32,80,4,1,1,411,Potential Loyalists
C01673,2024-10-12,31,4550680.12,80,4,5,5,455,Champions
C04749,2024-10-12,15,3209210.87,80,4,5,5,455,Champions
C01687,2024-10-12,14,497242.58,80,4,5,4,454,Champions
C02402,2024-10-12,16,928803.95,80,4,5,4,454,Champions
C03470,2024-10-12,1,120338.54,80,4,1,3,413,Potential Loyalists
C02393,2024-10-12,1,65604.27,80,4,1,2,412,Potential Loyalists
C00340,2024-10-12,9,620373.33,80,4,4,4,444,Champions
C02952,2024-10-12,4,45921.27,80,4,4,2,442,Others
C02353,2024-10-12,10,255483.19,80,4,4,3,443,Loyal Customers
C00348,2024-10-12,18,1740950.34,80,4,5,5,455,Champions
C01769,2024-10-12,10,2368513.63,80,4,4,5,445,Champions
C02292,2024-10-12,33,2406373.06,80,4,5,5,455,Champions
C00409,2024-10-12,2,6290.19,80,4,3,1,431,Potential Loyalists
C04235,2024-10-12,7,1245428.80,80,4,4,5,445,Champions
C04244,2024-10-12,4,216661.50,80,4,4,3,443,Loyal Customers
C01847,2024-10-12,1,14113.56,80,4,1,2,412,Potential Loyalists
C00423,2024-10-12,8,584146.93,80,4,4,4,444,Champions
C00447,2024-10-12,3,141140.28,80,4,4,3,443,Loyal Customers
C03061,2024-10-12,1,282920.20,80,4,1,3,413,Potential Loyalists
C00828,2024-10-12,7,130455.72,80,4,4,3,443,Loyal Customers
C04336,2024-10-12,1,174261.42,80,4,1,3,413,Potential Loyalists
C02171,2024-10-12,2,52503.85,80,4,3,2,432,Potential Loyalists
C03251,2024-10-12,1,297023.47,80,4,1,3,413,Potential Loyalists
C02040,2024-10-12,7,318496.96,80,4,4,4,444,Champions
C00617,2024-10-12,2,137422.93,80,4,3,3,433,Loyal Customers
C04423,2024-10-12,1,1826.19,80,4,1,1,411,Potential Loyalists
C00506,2024-10-11,10,1690349.97,81,4,4,5,445,Champions
C04733,2024-10-11,2,4187.68,81,4,3,1,431,Potential Loyalists
C00085,2024-10-11,1,6768.84,81,4,1,1,411,Potential Loyalists
C04500,2024-10-11,4,137922.55,81,4,4,3,443,Loyal Customers
C03526,2024-10-11,15,523293.86,81,4,5,4,454,Champions
C04203,2024-10-11,7,534940.89,81,4,4,4,444,Champions
C04537,2024-10-11,3,110562.27,81,4,4,3,443,Loyal Customers
C04283,2024-10-11,3,66768.79,81,4,4,2,442,Others
C03261,2024-10-11,5,312908.77,81,4,4,4,444,Champions
C01236,2024-10-11,7,454669.78,81,4,4,4,444,Champions
C03624,2024-10-11,1,42332.98,81,4,1,2,412,Potential Loyalists
C00723,2024-10-11,5,539670.67,81,4,4,4,444,Champions
C02834,2024-10-11,14,605948.59,81,4,5,4,454,Champions
C00965,2024-10-10,4,12772.54,82,4,4,1,441,Others
C00550,2024-10-11,13,1394087.63,81,4,5,5,455,Champions
C01041,2024-10-11,2,80917.36,81,4,3,2,432,Potential Loyalists
C04331,2024-10-11,9,584578.44,81,4,4,4,444,Champions
C00326,2024-10-11,18,1260052.64,81,4,5,5,455,Champions
C01714,2024-10-11,4,331510.49,81,4,4,4,444,Champions
C01652,2024-10-11,13,1636075.21,81,4,5,5,455,Champions
C04013,2024-10-11,3,42697.80,81,4,4,2,442,Others
C03923,2024-10-11,1,3751.25,81,4,1,1,411,Potential Loyalists
C01645,2024-10-11,10,712410.03,81,4,4,4,444,Champions
C00610,2024-10-11,4,138902.52,81,4,4,3,443,Loyal Customers
C03878,2024-10-11,1,53675.10,81,4,1,2,412,Potential Loyalists
C03319,2024-10-11,27,2074698.52,81,4,5,5,455,Champions
C02669,2024-10-11,1,3471.62,81,4,1,1,411,Potential Loyalists
C02457,2024-10-11,7,556106.69,81,4,4,4,444,Champions
C03173,2024-10-11,3,328428.67,81,4,4,4,444,Champions
C00984,2024-10-11,1,23818.22,81,4,1,2,412,Potential Loyalists
C03029,2024-10-11,9,460179.87,81,4,4,4,444,Champions
C00772,2024-10-11,1,735092.07,81,4,1,4,414,New Customers
C01049,2024-10-11,15,1637226.68,81,4,5,5,455,Champions
C04867,2024-10-11,10,1949399.65,81,4,4,5,445,Champions
C03438,2024-10-11,3,200354.57,81,4,4,3,443,Loyal Customers
C04427,2024-10-11,1,26472.56,81,4,1,2,412,Potential Loyalists
C03537,2024-10-11,1,62262.86,81,4,1,2,412,Potential Loyalists
C00522,2024-10-11,1,10402.84,81,4,1,1,411,Potential Loyalists
C01057,2024-10-11,4,514231.99,81,4,4,4,444,Champions
C03093,2024-10-11,1,68813.88,81,4,1,2,412,Potential Loyalists
C00275,2024-10-11,59,7246050.87,81,4,5,5,455,Champions
C04486,2024-10-11,2,128209.64,81,4,3,3,433,Loyal Customers
C00268,2024-10-11,7,698795.74,81,4,4,4,444,Champions
C04855,2024-10-11,9,2684549.31,81,4,4,5,445,Champions
C02476,2024-10-11,8,1054950.94,81,4,4,4,444,Champions
C01768,2024-10-11,7,510174.68,81,4,4,4,444,Champions
C00900,2024-10-11,1,63804.73,81,4,1,2,412,Potential Loyalists
C02331,2024-10-11,9,699205.20,81,4,4,4,444,Champions
C03979,2024-10-11,32,3011954.34,81,4,5,5,455,Champions
C04403,2023-05-14,1,428979.47,597,1,1,4,114,Others
C02916,2024-10-11,1,634714.75,81,4,1,4,414,New Customers
C00016,2024-10-11,13,3140323.95,81,4,5,5,455,Champions
C03294,2024-10-11,1,8823.44,81,4,1,1,411,Potential Loyalists
C02805,2024-10-11,2,234073.43,81,4,3,3,433,Loyal Customers
C04693,2024-10-11,3,279289.49,81,4,4,3,443,Loyal Customers
C01078,2024-10-11,6,603826.90,81,4,4,4,444,Champions
C01788,2024-10-11,2,29696.74,81,4,3,2,432,Potential Loyalists
C00168,2024-10-09,4,86136.66,83,4,4,2,442,Others
C02985,2024-10-11,1,15326.92,81,4,1,2,412,Potential Loyalists
C00217,2024-10-10,1,392523.35,82,4,1,4,414,New Customers
C00208,2024-10-10,5,25346.40,82,4,4,2,442,Others
C00292,2024-10-10,1,11231.18,82,4,1,1,411,Potential Loyalists
C01063,2024-10-10,1,53603.15,82,4,1,2,412,Potential Loyalists
C04399,2024-10-10,10,104889.95,82,4,4,3,443,Loyal Customers
C01281,2024-10-10,18,1325322.92,82,4,5,5,455,Champions
C03210,2024-10-10,11,1163809.12,82,4,4,4,444,Champions
C02051,2024-10-10,16,1115225.95,82,4,5,4,454,Champions
C04361,2024-10-10,1,123280.25,82,4,1,3,413,Potential Loyalists
C02036,2024-10-10,3,276302.20,82,4,4,3,443,Loyal Customers
C04752,2024-10-10,1,118510.76,82,4,1,3,413,Potential Loyalists
C01602,2024-10-10,2,266724.94,82,4,3,3,433,Loyal Customers
C02479,2024-10-10,4,125775.09,82,4,4,3,443,Loyal Customers
C04155,2024-10-10,3,553735.21,82,4,4,4,444,Champions
C01928,2024-10-10,1,225550.59,82,4,1,3,413,Potential Loyalists
C03498,2024-10-10,4,1115433.03,82,4,4,4,444,Champions
C04917,2024-10-10,21,3784919.73,82,4,5,5,455,Champions
C01178,2024-10-10,1,199.32,82,4,1,1,411,Potential Loyalists
C03421,2024-10-10,6,1533843.23,82,4,4,5,445,Champions
C01179,2024-10-10,7,644824.46,82,4,4,4,444,Champions
C03983,2024-10-10,12,1367922.59,82,4,5,5,455,Champions
C04479,2024-10-10,1,922.30,82,4,1,1,411,Potential Loyalists
C03978,2024-10-10,6,500546.71,82,4,4,4,444,Champions
C01578,2024-10-10,5,301674.67,82,4,4,3,443,Loyal Customers
C03451,2024-10-10,4,384966.10,82,4,4,4,444,Champions
C04664,2024-10-10,3,126925.15,82,4,4,3,443,Loyal Customers
C01642,2024-10-10,2,10445.16,82,4,3,1,431,Potential Loyalists
C00882,2024-10-10,7,914587.01,82,4,4,4,444,Champions
C00665,2024-10-10,1,6823.51,82,4,1,1,411,Potential Loyalists
C01507,2024-10-10,1,2933.01,82,4,1,1,411,Potential Loyalists
C04350,2024-10-10,1,978.37,82,4,1,1,411,Potential Loyalists
C01266,2024-12-31,59,5967697.26,0,5,5,5,555,Champions
C02273,2024-10-10,9,1146499.32,82,4,4,4,444,Champions
C03120,2024-10-10,1,189878.95,82,4,1,3,413,Potential Loyalists
C04315,2024-10-10,8,383820.13,82,4,4,4,444,Champions
C02709,2024-10-10,2,13386.00,82,4,3,1,431,Potential Loyalists
C03911,2024-10-10,5,164612.85,82,4,4,3,443,Loyal Customers
C00575,2024-10-10,5,620151.48,82,4,4,4,444,Champions
C00503,2024-10-10,1,1866.88,82,4,1,1,411,Potential Loyalists
C03317,2024-10-10,1,9583.17,82,4,1,1,411,Potential Loyalists
C00789,2024-10-10,1,128187.59,82,4,1,3,413,Potential Loyalists
